,ID,post_date,post_category,post_content,post_title,post_excerpt,post_name,post_content_src,post_content_title
377,397,2008-05-27 01:07:17,0,"<img src=""comics/comic052708.jpg"" title=""gosh, what a selfish jerk"" />",Polar Opposites,,polar-opposites,comic052708.jpg,"gosh, what a selfish jerk"
378,398,2008-05-29 01:09:57,0,"<img src=""comics/comic052908.jpg"" title=""touch̩"" />",The Art Of Rhetoric,,the-art-of-rhetoric,comic052908.jpg,touch̩
379,399,2008-05-28 01:41:02,0,"<img src=""comics/comic052808.jpg"" title=""Maybe he can play pretend"" />",Hall and Oates,,hall-and-oates,comic052808.jpg,Maybe he can play pretend
380,400,2008-05-30 01:30:13,0,"<img src=""comics/comic053008.jpg"" title=""He also charges a mean fee"" />",Stupid Questions,,stupid-questions,comic053008.jpg,He also charges a mean fee
381,401,2008-06-02 01:37:00,0,"<img src=""comics/comic060208.jpg"" title=""It'd be a good idea to take Gallagher. That way, you'll have someone around to open up the watermelons for you to eat."" />",The Desert Island,,the-desert-island,comic060208.jpg,"It'd be a good idea to take Gallagher. That way, you'll have someone around to open up the watermelons for you to eat."
382,402,2008-06-03 01:15:15,0,"<img src=""comics/comic060308.jpg"" title=""the jack daddy"" />",A Jack Of All Hammers,,a-jack-of-all-hammers,comic060308.jpg,the jack daddy
383,403,2008-06-04 01:47:08,0,"<img src=""comics/comic060408.jpg"" title=""robot's a nice guy, saving sw a few hours like that"" />",Celluloid Sabotage,,celluloid-sabotage,comic060408.jpg,"robot's a nice guy, saving sw a few hours like that"
384,404,2008-06-05 01:33:13,0,"<img src=""comics/comic060508.jpg"" title=""Subterfuge"" />",The Owing,,the-owing,comic060508.jpg,Subterfuge
385,405,2008-06-06 01:36:56,0,"<img src=""comics/comic060608.jpg"" title=""and so it shall be, amen"" />",The Farmer In The Dell,,the-farmer-in-the-dell,comic060608.jpg,"and so it shall be, amen"
386,406,2008-06-10 01:54:50,0,"<img src=""/comics/comic061008.jpg"" title=""Translates to barbecue"" />","He, mo?",,he-mo,comic061008.jpg,Translates to barbecue
387,407,2008-06-09 01:49:44,0,"<img src=""comics/comic060908.jpg"" title=""red rover sucks with two people"" />",To Be Young,,to-be-young,comic060908.jpg,red rover sucks with two people
388,408,2008-06-11 01:39:45,0,"<img src=""comics/comic061108.jpg"" title=""a cool hairdo does not an artist make"" />",The Artist's Struggle,,the-artists-struggle,comic061108.jpg,a cool hairdo does not an artist make
389,409,2008-06-12 01:54:54,0,"<img src=""comics/comic061208.jpg"" title=""Subterfuge"" />",Leakage,,leakage,comic061208.jpg,Subterfuge
390,410,2008-06-13 02:25:27,0,"<img src=""comics/comic061308.jpg"" title=""sort of brings the conversation to a screeching halt"" />",You Know What?,,you-know-what,comic061308.jpg,sort of brings the conversation to a screeching halt
391,411,2008-06-16 01:54:33,0,"<img src=""comics/comic061608.jpg"" title=""A cappella at its finest"" />",Scatology,,scatology,comic061608.jpg,A cappella at its finest
392,412,2008-06-17 01:15:21,0,"<img src=""comics/comic061708.jpg"" title=""pretty harsh, taking his ball AND his dignity"" />",Gang Violence,,gang-violence,comic061708.jpg,"pretty harsh, taking his ball AND his dignity"
393,413,2008-06-18 01:47:21,0,"<img src=""comics/comic061808.jpg"" title=""Marilyn Monsmiley"" />",Birthday Blues,,birthday-blues,comic061808.jpg,Marilyn Monsmiley
394,414,2008-06-19 01:56:41,0,"<img src=""comics/comic061908.jpg"" title=""waaaah waaaaaaaaaaaaah"" />",Lights Out,,lights-out,comic061908.jpg,waaaah waaaaaaaaaaaaah
395,415,2008-06-20 01:25:34,0,"<img src=""comics/comic062008.jpg"" title=""Victims of Astrology"" />",Chances,,chances,comic062008.jpg,Victims of Astrology
396,416,2008-06-23 01:47:03,0,"<img src=""comics/comic062308.jpg"" title=""Guess who?"" />",Heart Of Darkness,,heart-of-darkness,comic062308.jpg,Guess who?
397,417,2008-06-24 01:34:02,0,"<img src=""comics/comic062408.jpg"" title=""Thoughts on who's the mystery doofus? There are too many possibilities"" />",The Solution!,,the-solution,comic062408.jpg,Thoughts on who's the mystery doofus? There are too many possibilities
398,418,2008-06-25 01:53:15,0,"<img src=""comics/comic062508.jpg"" title=""these are tough times we're living in"" />",Ennui,,ennui,comic062508.jpg,these are tough times we're living in
399,419,2008-06-26 01:19:45,0,"<img src=""comics/comic062608.jpg"" title=""Whatever works, I guess"" />",An Idea!,,an-idea,comic062608.jpg,"Whatever works, I guess"
400,420,2008-06-27 01:44:12,0,"<img src=""comics/comic062708.jpg"" title=""pros and cons"" />",Purgatory,,purgatory,comic062708.jpg,pros and cons
401,421,2008-06-30 01:14:40,0,"<img src=""comics/comic063008.jpg"" title=""At least there's no ambiguity"" />",Quitting the Band,,quitting-the-band,comic063008.jpg,At least there's no ambiguity
402,422,2008-07-01 01:56:33,0,"<img src=""comics/comic070108.jpg"" title=""The grapes of wrath"" />",The Buzzkill,,the-buzzkill,comic070108.jpg,The grapes of wrath
403,423,2008-07-02 01:57:19,0,"<img src=""comics/comic070208.jpg"" title=""ah, don't be so hard on yourself"" />",The Temptations,,the-temptations,comic070208.jpg,"ah, don't be so hard on yourself"
404,424,2008-07-03 01:58:50,0,"<img src=""comics/comic070308.jpg"" title=""we've all been there"" />",A Moral Dilemma,,a-moral-dilemma,comic070308.jpg,we've all been there
405,425,2008-07-04 01:00:31,0,"<img src=""comics/comic070408.jpg"" title=""not often enough, apparently"" />",Deux Ex Machina,,deux-ex-machina,comic070408.jpg,"not often enough, apparently"
406,426,2008-07-07 01:02:29,0,"<img src=""comics/comic070708.jpg"" title=""it's an uphill battle"" />",The Moment Of Truth,,the-moment-of-truth,comic070708.jpg,it's an uphill battle
407,427,2008-07-08 01:43:37,0,"<img src=""comics/comic070808.jpg"" title=""The appeasing treatment"" />",The Walk,,the-walk,comic070808.jpg,The appeasing treatment
408,428,2008-07-09 01:44:32,0,"<img src=""comics/comic070908.jpg"" title=""Hot words"" />",The Snooper,,the-snooper,comic070908.jpg,Hot words
409,429,2008-07-10 01:45:15,0,"<img src=""comics/comic071008.jpg"" title=""An inanimate object would do"" />",The Listening Post,,the-listening-post,comic071008.jpg,An inanimate object would do
410,430,2008-07-11 01:46:09,0,"<img src=""comics/comic071108.jpg"" title=""The thought counts"" />",An Attempt At A Song,,an-attempt-at-a-song,comic071108.jpg,The thought counts
411,431,2008-07-14 01:46:47,0,"<img src=""comics/comic071408.jpg"" title=""It's nothing personal"" />",The Secret Spreads,,the-secret-spreads,comic071408.jpg,It's nothing personal
412,432,2008-07-15 01:47:35,0,"<img src=""comics/comic071508.jpg"" title=""It's usually a good idea to team up with the loser"" />",Brothers in Arms,,brothers-in-arms,comic071508.jpg,It's usually a good idea to team up with the loser
413,433,2008-07-16 01:53:17,0,"<img src=""comics/comic071608.jpg"" title=""Someone think of the children"" />",The Confrontation,,the-confrontation,comic071608.jpg,Someone think of the children
414,434,2008-07-17 01:02:51,0,"<img src=""comics/comic071708.jpg"" title=""The secret drops"" />",A Deal To Be Struck,,a-deal-to-be-struck,comic071708.jpg,The secret drops
415,435,2008-07-18 01:06:49,0,"<img src=""comics/comic071808.jpg"" title=""Latin"" />",The lameness,,the-lameness,comic071808.jpg,Latin
416,436,2008-07-21 01:12:01,0,"<img src=""comics/comic072108.jpg"" title=""Learning to love"" />",Learning to trust,,learning-to-trust,comic072108.jpg,Learning to love
417,437,2008-07-22 01:43:21,0,"<img src=""comics/comic072208.jpg"" title=""The fourth wall stands"" />",Missing You,,missing-you,comic072208.jpg,The fourth wall stands
418,438,2008-07-23 01:44:00,0,"<img src=""comics/comic072308.jpg"" title=""Attract em with candy, snare em with toasters"" />",The ol' one-two,,the-ol-one-two,comic072308.jpg,"Attract em with candy, snare em with toasters"
419,439,2008-07-24 01:44:57,0,"<img src=""comics/comic072408.jpg"" title=""Oneupmanship"" />",Feed Me,,feed-me,comic072408.jpg,Oneupmanship
420,440,2008-07-25 01:45:29,0,"<img src=""comics/comic072508.jpg"" title=""Genius meets its match"" />",The Planning,,the-planning,comic072508.jpg,Genius meets its match
421,441,2008-07-28 01:55:03,0,"<img src=""comics/comic072808.jpg"" title=""same as it ever was"" />",Cathode Ray Tubes And Their Discontents,,cathode-ray-tubes-and-their-discontents,comic072808.jpg,same as it ever was
422,442,2008-07-29 01:11:47,0,"<img src=""comics/comic072908.jpg"" title=""..."" />",Theological Misunderstandings,,theological-misunderstandings,comic072908.jpg,...
423,443,2008-07-30 01:12:42,0,"<img src=""comics/comic073008.jpg"" title=""No one understands gibberish"" />",Latin Phrases,,latin-phrases,comic073008.jpg,No one understands gibberish
424,444,2008-07-31 01:51:52,0,"<img src=""comics/comic073108.jpg"" title=""takes one to know one"" />",The Andromeda Strain,,the-andromeda-strain,comic073108.jpg,takes one to know one
425,445,2008-08-01 01:07:03,0,"<img src=""comics/comic080108.jpg"" title=""Time ain't nuthin but a numba"" />",The Time and the Hunt,,the-time-and-the-hunt,comic080108.jpg,Time ain't nuthin but a numba
426,446,2008-08-04 01:46:18,0,"<img src=""comics/comic080408.jpg"" title=""friends don't let friends be nihilists"" />",The Meaning Of Life,,the-meaning-of-life,comic080408.jpg,friends don't let friends be nihilists
427,447,2008-08-05 01:35:06,0,"<img src=""comics/comic080508.jpg"" title=""The almighty dollar validates all existence"" />",Dear Diary,,dear-diary,comic080508.jpg,The almighty dollar validates all existence
428,448,2008-08-06 01:36:20,0,"<img src=""comics/comic080608.jpg"" title=""Jerk?  Jerk."" />",No Egg,,no-egg,comic080608.jpg,Jerk?  Jerk.
429,449,2008-08-07 01:12:21,0,"<img src=""comics/comic080708.jpg"" title=""Don't use Duracells, from experience"" />",A Corroding Battery,,a-corroding-battery,comic080708.jpg,"Don't use Duracells, from experience"
430,450,2008-08-08 01:04:01,0,"<img src=""/comics/comic080808.jpg"" title=""Let them eat cake!"" />",Saga of Cake,,saga-of-cake,comic080808.jpg,Let them eat cake!
431,451,2008-08-11 01:16:09,0,"<img src=""comics/comic081108.jpg"" title=""Ah, the life of a sailor"" />",Lost At Sea,,lost-at-sea,comic081108.jpg,"Ah, the life of a sailor"
432,452,2008-08-12 01:21:27,0,"<img src=""comics/comic081208.jpg"" title=""slick with jelly"" />",Jelly Roll,,jelly-roll,comic081208.jpg,slick with jelly
433,453,2008-08-13 01:24:45,0,"<img src=""/comics/comic081408.jpg"" title=""Kubrick begats kubrick"" />",The Kubrick Effect,,the-kubrick-effect,comic081408.jpg,Kubrick begats kubrick
434,454,2008-08-14 01:25:33,0,"<img src=""/comics/comic081808.jpg"" title=""Can't hide in space"" />",The Amateur,,the-amateur,comic081808.jpg,Can't hide in space
435,455,2008-08-15 01:01:53,0,"<img src='comics/comic081508.jpg' title=""What you don't know can't hurt you"" />",On Self-Reliance,,on-self-reliance,comic081508.jpg,What you don't know can't hurt you
436,456,2008-08-18 01:53:36,0,"<img src=""comics/comic081808.jpg"" title=""It's a reasonable hypothesis"" />",When Pianos Go Missing,,when-pianos-go-missing,comic081808.jpg,It's a reasonable hypothesis
437,457,2008-08-19 01:45:44,0,"<img src=""comics/comic081908.jpg"" title=""and his hands tremble"" />",When Pianos Go Missing II,,when-pianos-go-missing-ii,comic081908.jpg,and his hands tremble
438,458,2008-08-20 01:24:50,0,"<img src=""comics/comic082008.jpg"" title=""hyuk hyuk hyuk"" />",Armed Robbery,,armed-robbery,comic082008.jpg,hyuk hyuk hyuk
439,459,2008-08-21 01:09:54,0,"<img src=""comics/comic082108.jpg"" title=""the self-regulated equilibrium of failure, at once subtle and pernicious"" />",Of Broads And Beards,,of-broads-and-beards,comic082108.jpg,"the self-regulated equilibrium of failure, at once subtle and pernicious"
440,460,2008-08-22 01:20:59,0,"<img src=""/comics/comic082208.jpg"" title=""sounds fake"" />",The Elite Fighting Squad,,the-elite-fighting-squad,comic082208.jpg,sounds fake
441,461,2008-08-25 01:05:49,0,"<img src=""/comics/comic082508.jpg"" title=""It's important to find a planet with atmosphere."" />",The Search for a Planet,,the-search-for-a-planet,comic082508.jpg,It's important to find a planet with atmosphere.
442,462,2008-08-26 01:06:45,0,"<img src=""/comics/comic082608.jpg"" title=""Courage, or cowardice?"" />",The Beginning of the Quest,,the-beginning-of-the-quest,comic082608.jpg,"Courage, or cowardice?"
443,463,2008-08-27 01:11:11,0,"<img src=""/comics/comic082708.jpg"" title=""Insanity begets insanity"" />",The Quest Spreads,,the-quest-spreads,comic082708.jpg,Insanity begets insanity
444,464,2008-08-28 01:30:46,0,"<img src=""comics/comic082808.jpg"" title=""a little knowledge is a d*ngerous thing"" />",M*nkey Business,,mnkey-business,comic082808.jpg,a little knowledge is a d*ngerous thing
445,465,2008-08-29 01:52:45,0,"<img src=""comics/comic082908.jpg"" title='what we have here is a failure to communicate' />",[redacted],,redacted,comic082908.jpg,what we have here is a failure to communicate
446,466,2008-09-01 01:59:14,0,"<img src=""comics/comic090108.jpg"" title='Common grounds' />",Proving Grounds,,proving-grounds,comic090108.jpg,Common grounds
447,467,2008-09-02 01:14:34,0,"<img src=""/comics/comic090208.jpg"" title=""Kindness kills"" />",Walrissian,,walrissian,comic090208.jpg,Kindness kills
448,468,2008-09-03 01:14:24,0,"<img src=""comics/comic090308.jpg"" title=""technically it IS a word"" />",Apples To Apples,,apples-to-apples,comic090308.jpg,technically it IS a word
449,469,2008-09-04 01:22:30,0,"<img src=""/comics/comic090408.jpg"" title=""... still going ..."" />",How High Can You Sing,,how-high-can-you-sing,comic090408.jpg,... still going ...
450,470,2008-09-05 01:49:13,0,"<img src=""comics/comic090508.jpg"" title=""That's what you get when you play operator"" />",Ring Ring,,ring-ring,comic090508.jpg,That's what you get when you play operator
451,471,2008-09-08 01:43:36,0,"<img src=""/comics/comic090808.jpg"" title=""Armed in the ways of guility"" />",Guiles,,guiles,comic090808.jpg,Armed in the ways of guility
452,472,2008-09-09 01:00:12,0,"<img src=""comics/comic090908.jpg"" title=""awww, just when he was getting warmed up"" />",Smell-O-Vision,,smell-o-vision,comic090908.jpg,"awww, just when he was getting warmed up"
453,473,2008-09-10 01:46:20,0,"<img src=""/comics/comic091008.jpg"" title=""Slimey stuff fightin words"" />",The Shutters Have Come Down,,the-shutters-have-come-down,comic091008.jpg,Slimey stuff fightin words
454,474,2008-09-11 01:47:42,0,"<img src=""comics/comic091108.jpg"" title='busted spam filter' />",Nonsensical Ramblings,,nonsensical-ramblings,comic091108.jpg,busted spam filter
455,475,2008-09-12 01:31:11,0,"<img src=""/comics/comic091208.jpg"" title=""Fun squared"" />",Armadillos,,armadillos,comic091208.jpg,Fun squared
456,476,2008-09-15 01:18:50,0,"<img src=""comics/comic091508.jpg"" title=""and so began a lifelong friendship"" />",How To Write Good,,how-to-write-good,comic091508.jpg,and so began a lifelong friendship
457,477,2008-09-16 01:55:41,0,"<img src=""/comics/comic091608.jpg"" title=""Today the walrus... tomorrow the world"" />",Soul Writing,,soul-writing,comic091608.jpg,Today the walrus... tomorrow the world
458,478,2008-09-17 01:17:35,0,"<img src=""comics/comic091708.jpg"" title='even a broken watch is right twice a day' />",Mumbling Alone,,mumbling-alone,comic091708.jpg,even a broken watch is right twice a day
459,479,2008-09-18 01:43:01,0,<img src='comics/comic091808.jpg' title='superific' />,Semantic Economy,,semantic-economy,comic091808.jpg,superific
460,480,2008-09-19 01:31:12,0,"<img src=""/comics/comic091908.jpg"" title=""cold"" />",The Cost of Fruit and Students,,the-cost-of-fruit-and-students,comic091908.jpg,cold
461,481,2008-09-22 01:02:23,0,"<img src=""/comics/comic092208.jpg"" title=""The summer of love"" />",Learn to Love,,learn-to-love,comic092208.jpg,The summer of love
462,482,2008-09-23 01:52:55,0,<img src='comics/comic092308.jpg' title='he also puts the idiot in idiotic' />,"Camels, Etc",,camels-etc,comic092308.jpg,he also puts the idiot in idiotic
463,483,2008-09-24 01:29:56,0,"<img src=""/comics/comic092408.jpg"" title=""The plot thickens. A little."" />",The Elephant in the Room,,the-elephant-in-the-room,comic092408.jpg,The plot thickens. A little.
464,484,2008-09-25 01:58:00,0,"<img src=""comics/comic092508.jpg"" title=""HEYO!"" />",The Elephant In Your Mind,,the-elephant-in-your-mind,comic092508.jpg,HEYO!
465,485,2008-09-26 01:02:08,0,"<img src=""/comics/comic092608.jpg"" title=""Improv"" />",Cut,,cut,comic092608.jpg,Improv
466,486,2008-09-29 01:45:03,0,"<img src=""comics/comic092908.jpg"" title=""it's a man's world"" />",Someplace To Talk,,someplace-to-talk,comic092908.jpg,it's a man's world
467,487,2008-09-30 01:09:46,0,"<img src=""/comics/comic093008.jpg"" title=""He learned the meaning of friendship"" />",What'd You Learn Today,,whatd-you-learn-today,comic093008.jpg,He learned the meaning of friendship
468,488,2008-10-01 01:28:46,0,"<img src=""comics/comic100108.jpg"" title=""it hurts the most when it's unrequited"" />",The Pursuit of Happiness,,the-pursuit-of-happiness,comic100108.jpg,it hurts the most when it's unrequited
469,489,2008-10-01 01:07:37,0,"<img src=""/comics/comic100108.jpg"" title=""At least he's coherent"" />",Late Night Huh,,late-night-huh,comic100108.jpg,At least he's coherent
470,490,2008-10-02 01:08:00,0,"<img src=""/comics/comic100208.jpg"" title=""Doctor's in the house"" />",And We Meet Again,,and-we-meet-again,comic100208.jpg,Doctor's in the house
471,491,2008-10-03 01:55:00,0,"<img src='comics/comic100308.jpg' title=""quack"" />",The Eyes Have It,,the-eyes-have-it,comic100308.jpg,quack
472,492,2008-10-06 01:10:42,0,"<img src=""/comics/comic100608.jpg"" title=""Soldier on"" />",Late Night Huh,,late-night-huh-2,comic100608.jpg,Soldier on
473,493,2008-10-07 01:47:56,0,"<img src=""comics/comic100708.jpg"" title=""fortune favors the bold"" />",Hark! A Tome!,,hark-a-tome,comic100708.jpg,fortune favors the bold
474,494,2008-10-08 01:35:05,0,"<img src=""/comics/comic100908.jpg"" title=""A well played move"" />","Books, and Nectar",,books-and-nectar,comic100908.jpg,A well played move
475,495,2008-10-09 01:31:47,0,"<img src=""comics/comic100908.jpg"" title=""QED"" />",Reflections On The Literary Arts,,reflections-on-the-literary-arts,comic100908.jpg,QED
476,496,2008-10-10 01:55:58,0,"<img src=""/comics/comic101008.jpg"" title=""The circle is complete"" />",Books Hast Forsaken,,books-hast-forsaken,comic101008.jpg,The circle is complete
477,497,2008-10-13 01:48:10,0,"<img src=""comics/comic101308.jpg"" title=""It's all in the delivery"" />",Door Alarmed,,door-alarmed,comic101308.jpg,It's all in the delivery
478,498,2008-10-14 01:25:21,0,"<img src=""/comics/comic101408.jpg"" title=""The stoic one"" />","Behold, Food!",,behold-food,comic101408.jpg,The stoic one
479,499,2008-10-15 01:02:09,0,"<img src=""comics/comic101508.jpg"" title=""it's not a pun"" />",More Idiocy,,more-idiocy,comic101508.jpg,it's not a pun
480,500,2008-10-16 01:52:37,0,"<img src=""/comics/comic101608.jpg"" title=""Sounds like a song"" />",Hello? Hello? Hello?,,hello-hello-hello,comic101608.jpg,Sounds like a song
481,501,2008-10-17 01:35:38,0,"<img src=""comics/comic101708.jpg"" title=""a day in the life"" />",Watching The Tube,,watching-the-tube,comic101708.jpg,a day in the life
482,502,2008-10-19 01:10:17,0,"<img src=""/comics/comic101908.jpg"" title=""No kidding! So THAT's what he was doing!!!"" />",Rotations,,rotations,comic101908.jpg,No kidding! So THAT's what he was doing!!!
483,503,2008-10-21 01:14:29,0,"<img src=""comics/comic102108.jpg"" title=""It was actually Dostoyevsky"" />",Reactions To New Media,,reactions-to-new-media,comic102108.jpg,It was actually Dostoyevsky
484,504,2008-10-22 01:35:59,0,"<img src=""comics/comic102208.jpg"" title=""how rude"" />",Beverage Service,,beverage-service,comic102208.jpg,how rude
485,505,2008-10-23 01:31:57,0,"<img src=""comics/comic102308.jpg"" title=""and thus, the noblest ambitions of mankind were thwarted"" />",An Algorithm For Humor,,an-algorithm-for-humor,comic102308.jpg,"and thus, the noblest ambitions of mankind were thwarted"
486,506,2008-10-24 01:37:41,0,"<img src=""comics/comic102408.jpg"" title=""a 'fowl' mood? eh? eh?"" />",A Poultry Sense Of Humor,,a-poultry-sense-of-humor,comic102408.jpg,a 'fowl' mood? eh? eh?
487,507,2008-10-27 01:06:18,0,"<img src=""/comics/comic102708.jpg"" title=""God makes momma jokes"" />",The Costume,,the-costume,comic102708.jpg,God makes momma jokes
488,508,2008-10-28 01:56:51,0,"<img src=""/comics/comic102808.jpg"" title=""Excuses, excuses!"" />",Throw One For the Bleachers,,throw-one-for-the-bleachers,comic102808.jpg,"Excuses, excuses!"
489,509,2008-10-29 01:15:58,0,"<img src=""/comics/comic102908.jpg"" title=""Most things are"" />",There's a War On,,theres-a-war-on,comic102908.jpg,Most things are
490,510,2008-10-30 01:16:40,0,"<img src=""/comics/comic103008.jpg"" title=""The deal among fools"" />",The Price To Pay,,the-price-to-pay,comic103008.jpg,The deal among fools
491,511,2008-10-31 01:04:27,0,"<img src=""comics/comic103108.jpg"" title=""happy halloween"" />",Two Old Boys With a Pocketful Of Dreams,,two-old-boys-with-a-pocketful-of-dreams,comic103108.jpg,happy halloween
492,512,2008-11-03 01:55:15,0,"<img src=""/comics/comic110308.jpg"" title=""brrrrrrrrrrrrrrnnnnnnnnnnn"" />",Mental Simulation,,mental-simulation,comic110308.jpg,brrrrrrrrrrrrrrnnnnnnnnnnn
493,513,2008-11-04 01:32:26,0,"<img src=""comics/comic110408.jpg"" title=""too many variables"" />",Perpendicular Cities,,perpendicular-cities,comic110408.jpg,too many variables
494,514,2008-11-05 01:07:34,0,"<img src=""comics/comic110508.jpg"" title=""agree to disagree"" />",Getting Fat,,getting-fat,comic110508.jpg,agree to disagree
495,515,2008-11-06 01:00:16,0,"<img src=""/comics/comic110608.jpg"" title=""What a treat. For both"" />",Trickin' It,,trickin-it,comic110608.jpg,What a treat. For both
496,516,2008-11-07 01:14:53,0,"<img src=""/comics/comic110708.jpg"" title=""The secret's in the cooking"" />",Let's Not Fight,,lets-not-fight,comic110708.jpg,The secret's in the cooking
497,517,2008-11-10 01:12:52,0,"<img src=""comics/comic111008.jpg"" title=""loser"" />",A Fridge's Lot,,a-fridges-lot,comic111008.jpg,loser
498,518,2008-11-11 01:08:14,0,"<img src=""/comics/comic111108.jpg"" title=""The commander in BEEF"" />",Thinking of the Funny,,thinking-of-the-funny,comic111108.jpg,The commander in BEEF
499,519,2008-11-12 01:37:00,0,"<img src='comics/comic111208.jpg' title=""oh come on that's just ridiculous"" />",Cheeses 'n' Things,,cheeses-n-things,comic111208.jpg,oh come on that's just ridiculous
500,520,2008-11-13 01:12:19,0,"<img src=""/comics/comic111308.jpg"" title=""The lonely cheese"" />",The Cheese Dilemma,,the-cheese-dilemma,comic111308.jpg,The lonely cheese
501,521,2008-11-14 01:41:25,0,"<img src=""comics/comic111408.jpg"" title=""hibernation: not for the meek"" />",Nappity Nap Nap Nap,,nappity-nap-nap-nap,comic111408.jpg,hibernation: not for the meek
502,522,2008-11-17 01:27:23,0,"<img src='comics/comic111708.jpg' title=""and if you're not gonna go back to bed, you might as well win"" />",Play The Game,,play-the-game,comic111708.jpg,"and if you're not gonna go back to bed, you might as well win"
503,523,2008-11-18 01:41:49,0,"<img src=""/comics/comic111808.jpg"" title=""This is all a lie"" />",Chestnuts,,chestnuts,comic111808.jpg,This is all a lie
504,524,2008-11-19 01:06:06,0,"<img src=""/comics/comic111908.jpg"" title=""Fancy feast"" />",The Fancy Chap,,the-fancy-chap,comic111908.jpg,Fancy feast
505,525,2008-11-20 02:34:04,0,"<img src=""comics/comic112008.jpg"" title=""love thy neighbor"" />",Don't Start With Me,,dont-start-with-me,comic112008.jpg,love thy neighbor
506,526,2008-11-21 02:52:10,0,<img src='comics/comic112108.jpg' title='of uranus' />,Don't Be Greedy,,dont-be-greedy,comic112108.jpg,of uranus
507,527,2008-11-24 01:53:58,0,"<img src=""/comics/comic112408.jpg"" title=""Needs some ooohs"" />",Getting Through,,getting-through,comic112408.jpg,Needs some ooohs
508,528,2008-11-25 01:00:26,0,"<img src=""comics/comic112508.jpg"" title=""tricky tricky"" />",The Case of the Missing Dopp,,the-case-of-the-missing-dopp,comic112508.jpg,tricky tricky
509,529,2008-11-26 01:29:16,0,"<img src=""/comics/comic112608.jpg"" title=""It's shoe too"" />",It's You,,its-you,comic112608.jpg,It's shoe too
510,530,2008-11-27 02:09:44,0,"<img src=""comics/comic112708.jpg"" title=""happy thanksgiving""/>",Wrong Place At The Wrong Time,,wrong-place-at-the-wrong-time,comic112708.jpg,happy thanksgiving
511,531,2008-11-28 00:05:46,0,"<img src=""/comics/comic112808.jpg"" title=""Crytography"" />",The Bouncer,,the-bouncer,comic112808.jpg,Crytography
512,532,2008-12-01 06:10:27,0,<img src='comics/comic120108.jpg' title='exciting life' />,Falafel,,falafel,comic120108.jpg,exciting life
513,533,2008-12-02 01:07:42,0,"<img src=""/comics/comic120208.jpg"" title=""Sneaky and wily at the same time"" />",The Fortune Teller,,the-fortune-teller,comic120208.jpg,Sneaky and wily at the same time
514,534,2008-12-03 01:22:32,0,"<img src=""comics/comic120308.jpg"" title=""and that's how the west was won"" />",Let's Talk Turkey,,lets-talk-turkey,comic120308.jpg,and that's how the west was won
515,535,2008-12-04 01:18:10,0,"<img src=""/comics/comic120408.jpg"" title=""The fine art of sidesteppage"" />",The Red Man,,the-red-man,comic120408.jpg,The fine art of sidesteppage
516,536,2008-12-05 01:45:25,0,<img src='comics/comic120508.jpg' title='you get what you pay for' />,Of New Shirts,,of-new-shirts,comic120508.jpg,you get what you pay for
517,537,2008-12-08 01:14:12,0,"<img src=""/comics/comic120808.jpg"" title=""Sneaky like the fox"" />",The Ruse and the Rabbit,,the-ruse-and-the-rabbit,comic120808.jpg,Sneaky like the fox
518,538,2008-12-09 01:36:41,0,"<img src=""comics/comic120908.jpg"" title=""we're all monkeys...even the walrus"" />",The Grand Illusion,,the-grand-illusion,comic120908.jpg,we're all monkeys...even the walrus
519,539,2008-12-10 01:21:17,0,"<img src=""/comics/comic121008.jpg"" title=""Romantic gestures work"" />",Cherish It,,cherish-it,comic121008.jpg,Romantic gestures work
520,540,2008-12-11 01:19:20,0,"<img src=""comics/comic121108.jpg"" title=""not with that attitude"" />",Let's Break It Down,,lets-break-it-down,comic121108.jpg,not with that attitude
521,541,2008-12-12 01:33:31,0,"<img src=""/comics/comic121208.jpg"" title=""At least it rhymes"" />",Some Good Cheer,,some-good-cheer,comic121208.jpg,At least it rhymes
522,542,2008-12-15 01:16:05,0,"<img src=""comics/comic121508.jpg"" title=""oh sw we would never forget your big day"" />",For He's A Jolly Good Fellow,,for-hes-a-jolly-good-fellow,comic121508.jpg,oh sw we would never forget your big day
523,543,2008-12-16 01:05:12,0,"<img src=""/comics/comic121608.jpg"" title=""Don't judge a weird disembodied floating smiley face by its cover"" />",The Graduate Degree,,the-graduate-degree,comic121608.jpg,Don't judge a weird disembodied floating smiley face by its cover
524,544,2008-12-17 01:36:14,0,"<img src=""/comics/comic121708.jpg"" title=""He's screaming for ice cream"" />",The Ice Cream Caper,,the-ice-cream-caper,comic121708.jpg,He's screaming for ice cream
525,545,2008-12-18 01:50:46,0,"<img src=""comics/comic121808.jpg"" title=""and the resistance is in the rust"" />",No Singing,,no-singing,comic121808.jpg,and the resistance is in the rust
526,546,2008-12-19 01:04:35,0,"<img src=""/comics/comic121908.jpg"" title=""The point is made"" />",The irony of honesty,,the-irony-of-honesty,comic121908.jpg,The point is made
527,547,2008-12-23 01:19:22,0,"<img src=""/comics/comic122308.jpg"" title=""The truth is what you make"" />",The Forgetter,,the-forgetter,comic122308.jpg,The truth is what you make
528,548,2008-12-25 01:21:13,0,"<img src=""/comics/comic122508.jpg"" title=""A sad Christmas for all"" />",Merry Christmas to me,,merry-christmas-to-me,comic122508.jpg,A sad Christmas for all
